point_id,demand_2027,demand_2028,forecast_error_std
146,279.899030501897,313.0627953033757,3.934892675450174
147,295.4729765287275,330.0078941306073,9.621686110715585
148,394.25983129900044,440.6096510807854,3.7995055571821084
149,381.18107064081335,426.4112513454473,7.625866876749786
150,405.7966601989578,454.1888568668634,7.356368433506223
151,365.49782029190123,408.0798545707166,6.008951756374502
152,340.41076692706713,380.6041673009861,10.107677200209855
153,493.6409425670199,550.7106362602866,13.302927323345072
154,582.1932366702504,651.4901493568045,17.839145809047356
155,784.5126546403742,877.5258956933839,31.93606682238178
156,725.0060056942198,809.4225383379191,32.165768961718264
157,866.5858151049916,970.0825761099082,18.690775534707058
158,743.8012951134854,831.8580533557918,17.64494909392164
159,728.9955307285808,812.849016219577,26.68816719760307
160,783.3753007805777,877.0650762608229,31.09948478565551
161,1029.6310340599268,1151.328296506639,36.13370473850542
162,1477.7390556089097,1649.874360493803,31.273215864244587
163,1000.0262721626185,1117.108145848352,32.61578418351322
164,1509.2516450420192,1689.2486247670804,54.22594638920083
165,1093.6318856931096,1221.107860694918,22.059388185219134
166,1533.2398248845066,1715.3914960765323,34.81558859835773
167,1410.1808730961063,1574.9988895607637,14.32400487450709
168,1298.6122782659293,1452.9099054270637,30.40449018809385
169,1292.6742127053872,1445.4441477372786,32.23109313533956
170,1159.073541375543,1296.1840043964792,11.852975265146302
171,1370.1523538791287,1532.7590143387572,29.879056209491743
172,1113.1079876552487,1241.6772011095964,36.77597069137526
173,924.2595401395397,1031.7463816842067,31.08727680507515
174,822.1551602996715,919.1310980717232,29.63321843208669
175,1014.5252292052788,1134.5120001755474,34.0414430428462
176,1211.0276483403136,1354.4658460209682,8.536327820538647
177,893.020810774304,996.146704300941,22.79418307454787
178,798.5057088480227,892.2478383090455,18.022195532540067
179,716.6968467106856,800.130757992861,40.25595767204323
180,797.8124250294344,891.5270153087885,23.533213767782115
181,584.9356951815215,653.8998909127589,23.231841367327153
182,492.7096343567048,550.278459598854,15.658011023518807
183,597.1356776585912,668.409772551442,11.172504668873787
184,506.84567733930095,566.0618437781407,9.786040055886032
185,508.9640880514931,570.5877541224005,8.935622916658517
186,413.62019103137027,462.27174250197686,4.720366977175076
187,288.6309088553814,322.9960608862428,6.784585988391865
188,260.6495713632701,291.07785775925504,5.21461405478194
189,387.0203690535286,432.17416441833035,7.612046528490475
190,377.0321181701792,422.082992333601,6.853194026842516
191,267.3744133095445,299.06470983800995,9.728394767182111
192,256.565744705517,286.947048270843,5.414046980229809
193,343.1930263302311,383.68446223892397,6.768208331080086
194,227.91791933209697,254.453848760193,8.234559505348246
195,238.74164196853746,267.0458475029871,8.876042138661493
196,306.8426707392819,342.72906023861964,14.832455303493592
197,280.25097740584056,312.7195597939829,6.088773369596257
198,290.9539774507407,324.8732060277284,4.979165810565696
199,280.9476923577973,313.34458332387516,7.066485944202076
200,318.1405771423012,355.86328342758213,11.729931714925673
201,366.36208076892854,409.8351052657344,8.742799232234503
202,279.5099137657182,311.5465670600216,7.361292973100549
203,320.20344611413634,358.10418872618106,10.855409707596914
204,210.25671488865996,235.23682085315386,5.247265308921471
205,301.65138140295693,337.104155624749,8.4013091558333
206,265.0859189495097,296.49571731015317,6.413650198555962
207,231.37498745538042,258.3927828052154,4.361078565238977
208,251.78840053668222,281.0607076216858,5.003904441513009
209,308.32767991700945,344.7682355446271,6.720550137920158
210,360.1953067909696,402.04741516136636,19.104809495735402
211,255.70660284299393,284.40605993086615,7.974430074265056
212,362.4603445364553,405.0652566879486,6.39907436377893
213,363.44485183086846,407.3884927451864,6.890363718692094
214,397.91188608910437,444.50814345086786,7.899141784005409
215,511.2897113942388,571.0197351476967,9.547159493820622
216,552.9998147171036,618.9318267017179,10.681336186955615
217,663.5073013140795,741.9662131076184,9.43456611573124
218,597.9840381792092,669.057875631721,20.997637375356412
219,607.1103011213827,678.9876896877938,11.028392403444542
220,728.65163309108,814.4116188851527,14.17420970944103
221,850.5912955986571,951.2392029370974,11.012377472032322
222,853.7692216876119,954.6148842338529,22.521549360780984
223,796.5354509175235,885.4096972737468,30.68831140469835
224,996.4929591124353,1113.380560574436,37.717654222076504
225,1152.157126569013,1288.2005406125513,17.668377952187562
226,1719.247070729367,1927.237692528668,48.01722158069177
227,1572.570739859101,1758.7391704159386,35.404212983770776
228,1112.5185010938192,1243.8550763054113,41.43311253450614
229,1272.5201084820235,1421.9534289398061,19.544796170648567
230,1090.138109963419,1215.5475418323404,23.152408282443158
231,1242.260768134384,1385.798210475032,45.536348899595104
232,1495.0929546816578,1671.6063732027449,20.247134673976138
233,1623.5247972933282,1818.8643854399224,30.276399700741585
234,1181.2309409643317,1315.1067359724263,37.86255997998669
235,1168.667021457311,1308.2924945932664,28.909381564570264
236,865.7397941334758,965.1326567400827,24.059611007097455
237,1207.5730215764213,1348.209792241119,25.190813316275346
238,983.2640776683197,1098.1008125687536,34.75471861692785
239,961.9277851540576,1075.1418356331178,16.85305936955867
240,881.3600236334123,984.9157728245849,21.5224089495962
241,895.0947791483428,1000.0946890485895,18.98183283586462
242,636.3151014345616,710.7682471681687,15.66620897483048
243,609.2622192290135,680.8347901152189,13.161963832863293
244,890.3401611381206,996.5033739227069,18.93551242113081
245,519.9115030853303,579.3323644646648,14.47944193481716
246,475.5127374139101,531.0622276032144,8.134883909869183
247,675.0813732766427,755.4176129589488,16.138195972549507
248,647.3929344472534,723.2055628369075,25.081540058692102
249,352.45276326052846,393.29860436617116,8.38364602150133
250,378.08697635193295,422.89622458523445,4.987731886754208
251,385.84618745307307,432.35540792931465,7.428139000348643
252,436.25448824394033,487.7955072853708,11.64476984795268
253,273.76779889851053,305.9629882963239,5.6793547483490405
254,309.02619745085303,345.99930264331283,6.058839981434304
255,316.4381195118848,354.1697613878155,7.240965192354982
256,286.600978112707,319.89702515440683,10.64969258826358
257,272.134871655558,304.50965622809554,5.616371821398589
258,298.0109993158955,333.6140705775166,7.842792481417396
259,232.60095259878673,259.7727284706615,12.181027577935735
260,299.28815275737173,334.08116926568204,8.377534869381458
261,306.3627184579148,342.7839836148535,5.230948911301894
262,308.00340952296017,344.00921079213947,10.520155885528485
263,298.1611467310777,332.375976490687,5.578785682995389
264,338.24593883126005,377.73082704844734,9.904539007278178
265,363.2134681461078,406.21691254717643,11.920268908258215
266,342.1276075344422,382.89916571513555,11.994901975972438
267,324.0299032041912,362.3378918556633,8.053762576386916
268,314.8553256085225,352.8011665956785,4.660597090652894
269,341.7406743163319,382.26854352701116,14.475259966930157
270,277.18293417909945,309.3125367187052,10.629694307828661
271,319.7187113353074,357.53351196590586,4.725813512043878
272,318.64374082476695,356.246277262534,7.361449932933764
273,434.84571169700337,486.12738440441115,9.004810857517045
274,410.49277543253874,459.74150038508174,10.751193207481474
275,369.8441648261738,413.34462151119135,9.338676912086104
276,341.72625855068355,382.7924421389087,12.702941080577924
277,349.1003282174118,389.5718404689328,5.811178840567118
278,520.1408879543341,581.1202390777123,8.78500375419512
279,495.62918734238156,555.6178564502893,21.664734794321745
280,534.4950914954015,597.904362814894,10.21080262757254
281,418.7806997847283,467.8917683348756,6.747388284987562
282,713.8509065791902,798.3624670922001,11.354135300674642
283,738.0517793151596,826.3105483197968,14.196284057046778
284,617.084484035481,686.958061334933,18.020770350449897
285,849.1322075078763,950.2196333601695,17.84060995299817
286,1007.2692095078064,1125.8316676882505,19.190443807595624
287,1015.8593310146325,1136.765058267064,21.37881083385146
288,1030.6410160786402,1150.4853311758366,19.116506501029843
289,1122.3352689743917,1255.9060504313536,22.692411944477794
290,1171.6868437684745,1309.2525783982599,36.84568963873614
291,1331.4362936486161,1487.963219979845,30.906503147716187
292,1607.6037057860783,1798.835935424457,47.52258442678774
293,867.9948216267471,966.1429415614422,15.808400090032258
294,1312.0604305178615,1464.0710917420408,29.67238641213756
295,1510.02130526561,1685.9722944982902,24.645799431890925
296,1480.2333854090534,1656.0204807022642,46.18758450884938
297,1442.3161064624496,1613.6359868844618,39.85094794724304
298,1004.9364280689292,1123.145595076505,26.379870506958163
299,1415.663582288364,1580.7186823285247,28.427829305255198
300,1664.413753802798,1861.4443157413896,45.87493006133441
301,964.3614291465345,1077.7661046863973,25.75351000566142
302,1431.6021134849673,1603.1451429706851,26.438913235901122
303,1071.7365561667323,1199.017597383877,29.88279094540158
304,1002.657303246971,1119.8004909061485,25.438674872964572
305,842.7661588229535,942.6341774952043,18.369154174824065
306,870.4351001308964,974.2634422842108,22.723091668535954
307,969.9238059880665,1082.912900912098,23.52549762522196
308,809.7299985423024,904.7100615086098,24.181507067779535
309,852.5964291265789,952.6474841380659,17.418266771287488
310,708.2854062555347,792.2160588239514,15.346614045952325
311,569.8177617831868,636.9252581475172,21.655194959546737
312,621.8307602874486,694.8023554858701,20.015471475275827
313,472.5045181945625,528.8130349410933,14.567012039207299
314,475.1550105886542,530.4471906372462,8.875070961009675
315,357.1017325313242,398.99366250445894,6.833764598776111
316,340.2218156147961,379.65153855556025,8.698407266930309
317,308.90079133687885,345.92986458408694,8.752258772150801
318,355.0209228720419,396.708006341531,10.082608860118563
319,233.6005602077507,261.27975842097186,7.63559454261812
320,361.34751446410354,404.14984368740477,9.687822637257002
321,298.6406471161594,333.41331050926823,6.0089908999078485
322,364.3948203935504,407.2762342387794,7.362168836316584
323,373.9470576094629,417.6878204640186,5.0464372593077345
324,443.2466946099794,495.72578989570684,12.258605413739788
325,387.47112696407225,433.1691849052979,8.382666096389352
326,249.36743147604452,279.00709088301255,4.730941476009129
327,313.0065225405287,349.43133498237665,11.81270294658292
328,271.3032769812841,303.18408262823374,12.090162461030173
329,330.3242624336163,369.1757028946916,13.77415095818251
330,421.389781301682,471.6694313419675,11.259564778637827
331,369.81743011999583,414.5165320596849,14.206694626402996
332,297.96155780060064,332.8577797785048,7.362142442109301
333,283.0422532580714,316.9660173361579,6.486793013057364
334,344.501965502608,385.3811155354102,5.975434943234065
335,256.5440260380679,286.90104889851057,4.161142587815799
336,298.2554674108669,332.74708046959387,5.6451394092601515
337,356.92801386730497,399.06300416387086,6.042209618406729
338,419.06076296930064,467.49782948896063,17.020486963308272
339,410.9652567378377,459.24410045143424,9.863977229259664
340,244.327618681231,272.7223060635239,4.715190172747499
341,456.44639029101575,509.9406201588844,16.68110657738747
342,459.4948073980579,514.5762777801338,10.948976450138098
343,518.3048123663908,579.8673686725004,15.757966105795594
344,668.0322145827774,746.6985433857628,9.230831191472685
345,372.8408135415914,416.88049127657536,13.684961594198858
346,566.8165709276759,632.8725467277103,22.923986177891262
347,808.6329810268553,905.3480508529168,14.98660175426793
348,605.3108509063608,676.008478279524,17.008481192838598
349,1083.5388024403264,1213.376422804068,23.610626348699476
350,989.0279634287796,1103.6666426142897,29.33560865988029
351,1197.2558113994771,1338.4834105416337,30.031320487016373
352,1015.2431357205484,1131.9428389488735,14.222325746978395
353,1360.5897288258093,1520.292496936184,31.822658189886937
354,1477.852759473944,1654.4741053203004,46.99358788787734
355,1467.8261272487523,1641.9734905400874,67.09819056724375
356,1516.7129748611835,1697.5297270606702,24.06033904390575
357,1552.5909733907017,1735.4240629055053,38.58711628307959
358,1381.0100579942332,1544.5834416615326,33.14063243819009
359,1610.8159323575226,1798.4122360413353,31.11083983387719
360,1466.0608052122902,1638.4604020957167,48.94063740913858
361,1624.0777782515856,1816.98561565795,41.02069846618921
362,1744.477364492727,1951.593230661417,33.655823487099305
363,1222.8048430519423,1365.331515584738,16.452877771054254
364,1343.0275934716344,1499.4657227418313,23.62518968449804
365,1650.2385136755438,1844.8476192072496,38.163849238533246
366,1108.5395276962577,1235.9883313364173,37.342586823884375
367,1064.4032626288074,1190.2379288830573,22.015390042936424
368,1170.519619766943,1307.6453490211754,25.131988606825885
369,1154.8029576092135,1290.7295502071647,26.746415693931915
370,1007.9267935507087,1128.7268941645943,28.800073686473905
371,1027.4699933800255,1149.2665959121477,20.942644620771556
372,876.8586249070815,977.2077043218322,21.738533936651088
373,863.1316869566764,967.2120967895728,39.903816637149156
374,738.0496961194369,825.7740566843315,24.52873886130715
375,789.9344935770876,884.1555988269198,13.850154806719267
376,521.2363776400699,581.8408309800218,5.886568475651681
377,331.09657674069376,368.82516989241407,6.306067299042473
378,560.1481769598319,627.1603405387776,9.13363222238254
379,379.91578985236566,424.3966234808763,8.586719208720133
380,400.4276947057041,447.57712596348364,12.658251091351186
381,403.67235933013876,451.46955224388796,7.675611742512849
382,250.42935334531504,279.37166467089395,5.015668904035612
383,242.1764601342267,270.16647521321363,10.47473877830948
384,235.2766350370676,262.4998351685254,13.634940150618315
385,279.9701547382817,312.39022150863457,12.18130024841379
386,343.0339585131421,382.7025184823605,9.06246124676054
387,381.68550552428474,426.5810508560349,10.410769366108699
388,355.52104496319424,397.14022360117133,3.5820072294605496
389,256.2599063961596,285.84154112547367,6.612601984478668
390,245.03241385738946,273.07163645391864,4.589682624127327
391,365.84014005435426,409.18283896851756,7.06981017772086
392,341.76811438359505,381.7544932877306,4.981044236477225
393,381.6820759886154,426.50734547717707,18.362044043176507
394,400.77534969904394,447.29893510547817,7.852533943171724
395,360.1243198341686,403.10393324336667,6.764712305739588
396,408.82953674333794,457.57833461506806,16.489803426211655
397,336.5935330671333,375.82317422715516,12.070219173011278
398,364.3678984266842,407.2250474567149,6.69248087794845
399,312.2349001809105,349.4193787834663,5.642973447578717
400,333.74000848364506,372.81043560935814,6.845448075992408
401,370.9029338348645,415.7575822599896,4.481851263462744
402,404.3224872838865,451.92323121799296,11.170816479163046
403,372.95446716485105,417.40316464719655,11.804623547878913
404,444.4978411383825,497.70343269240374,9.562525516780799
405,432.31654658770884,482.82452136376907,6.976079030045679
406,472.66193455233247,528.8812835367147,10.380593849185244
407,609.8462858029282,681.548216274954,7.8149719845643855
408,383.25452377060736,428.2739140943628,9.685823748163902
409,510.856002161758,569.7464884622052,19.769918159130214
410,542.4833488025988,605.4500745359067,11.316585486916779
411,483.264649528922,539.7541199309535,19.737337578178238
412,735.4880624720935,822.2327650144431,22.103361591523385
413,1075.8992654288345,1202.9050620707978,11.64273801449017
414,922.033173878243,1030.1370299269247,30.871679005457626
415,1166.0991024055288,1304.2449719729152,28.465138610530442
416,1482.2779931863934,1657.8874340291204,49.15600731426711
417,1538.811755475331,1721.8038879484095,50.36180537233832
418,1422.8476735873273,1591.4679678707823,38.37839968375838
419,1758.2750163826522,1963.4918317168222,42.100626493937746
420,1540.4821942838291,1721.5586790589166,41.25893498343952
421,1275.9609692997938,1424.0018504975817,34.04540129654696
422,1448.3797819340264,1619.2710324672164,17.089494864937915
423,1247.7258999950734,1397.5835374271308,39.51054872731663
424,1461.3587934961422,1635.9166504777506,33.547323810436176
425,1601.0637515749372,1789.898709212837,37.328865624896984
426,1764.040476417724,1973.1896298305141,40.930064043548484
427,1927.744985866724,2155.353459465401,49.28693655249271
428,1208.1176834547718,1348.0829033784914,39.875749343366756
429,1457.9732638199105,1631.720905361584,35.71312939791474
430,1065.0106078400127,1188.8707303614588,46.55596355762826
431,1306.5403313747697,1459.5768666002311,44.742863367768116
432,1174.296308956469,1314.1614574763835,26.198635146748824
433,777.0889549775624,865.37934039597,28.037762323662694
434,1154.6306746898767,1289.7435031660882,37.01812772598336
435,848.376672906029,947.9969538379078,25.533940746215077
436,780.6206329641745,871.1890007106081,27.778479575542978
437,640.4409042250473,717.0956680312381,7.540832931624178
438,602.9493142877454,673.4632720915266,21.344283523824426
439,675.1049332577101,754.9006504637197,13.933231390403213
440,562.7076968546779,629.5438887619141,11.42860243129748
441,531.6067149731596,594.3294953624943,12.64679767043893
442,483.0724482924201,540.3099567049732,8.298119520945564
443,524.1070021318247,586.2770576397085,15.64006705247006
444,371.73496190778496,415.02550144616094,8.328066096850007
445,284.52306671235675,317.6269187137836,4.668677514044798
446,367.6481716594245,411.07759520933485,11.119399238969097
447,309.24657517261636,345.88989274306607,6.4307870275529
448,401.51760697225427,449.20044933011394,6.994307135008273
449,362.32060310647086,405.01489373305327,10.504230267015473
450,327.50696529463266,366.79916388326944,9.606837036506814
451,382.257497647728,426.1619778654441,11.314416325269178
452,480.02468918360194,536.7750648549224,12.278744637683916
453,513.1064535859675,573.792019970927,16.34471640031102
454,404.36212546552787,451.8873668540419,8.630211492557311
455,425.41839110140216,476.15074211377714,10.036091534404783
456,443.9290666839824,496.788551996625,13.874862576937229
457,330.6879857547849,369.0350567021045,9.226473681955367
458,406.5310453039994,453.63783702814254,8.336810333204513
459,376.19810849231334,419.4734520350396,7.629509328492348
460,402.98135620863883,450.6030005353727,15.067962144331174
461,325.6421431231588,363.8694239165954,8.987892529033228
462,286.89918893665083,320.13101056932226,4.236488122446957
463,251.44154927111995,281.291059472198,6.1498116214209215
464,314.3185372986661,350.7213689366008,10.935668930071532
465,353.81663368974955,395.6852353350928,7.856892316055245
466,370.5888319338396,413.97195477457603,6.753077761476453
467,541.2377914525591,605.750821200195,10.167674729448867
468,496.0626325073773,554.5642178464612,8.191243146276161
469,397.9040299337846,444.81003531806806,13.975271968816639
470,548.0274049393972,614.6447410972863,20.747367052228153
471,500.8924467159239,559.4939333867978,9.524563611160268
472,599.4871406389922,669.4738784704119,24.89078476260492
473,682.853657353407,762.9136518032421,12.924761365152113
474,744.4685398782456,830.7870376294934,29.72789958916338
475,753.1405204370787,839.6596440598272,12.456952120639292
476,1037.7412698814385,1159.1061469172264,27.791823903844744
477,793.0958358763274,884.3298643542852,26.799418998618176
478,1070.0466193329075,1195.5761020949687,37.045723538199745
479,1628.4068912753903,1820.9979962695406,32.584245989958475
480,1227.8834505679877,1372.1641248568808,50.40079356632573
481,1639.1924227501252,1836.901293304069,18.813947622374286
482,1455.9857508053974,1628.03546681781,42.22565525462395
483,1741.7311334219073,1948.5219220379581,66.63886070148978
484,1568.000220454103,1752.803964090122,26.799178683111776
485,1615.1435892768943,1804.4236409183711,22.156712730367797
486,1457.0582572096018,1628.7940987268296,36.42781482320034
487,1850.1593771181049,2066.3975685127302,62.64343925769021
488,1591.737477691144,1781.7157910709075,93.01560186585974
489,1869.1425694475283,2088.6032851194477,26.736944174340426
490,1974.3546982353596,2206.9332604495885,18.304990114787813
491,1763.4265235978667,1970.0580112228702,50.01324518800875
492,1419.3752915713576,1587.6544060269803,45.099078711343125
493,1541.2984558883502,1723.9154907346542,17.88405744768293
494,1403.1756103304158,1569.5805322289962,46.96853626740114
495,1601.2291071440598,1788.704213738404,19.556795391130713
496,850.1109352249,948.024338579694,10.731772018269833
497,1051.8348551032832,1175.3370498504578,27.70815024042215
498,715.8314727948385,797.7028618451742,24.170683274836602
499,751.1455686343353,838.1512477749453,21.664027611597966
500,1039.8611461177534,1163.0123574505662,22.025215079965903
501,927.9277718670256,1037.6178914761942,17.39020013540525
502,640.6763554116602,714.5940298863901,17.03174852918853
503,516.6539202341546,575.4205401089828,11.695140208784812
504,318.6586011676549,354.2795723342372,13.048302745373823
505,489.39203055583965,546.6276133480839,9.541394240068291
506,660.0582374740889,738.033802069276,14.439987943152298
507,463.10364753273353,517.3006394556847,9.608813227430426
508,341.63044421024284,380.74170328694487,25.208414943229144
509,409.40898513771896,457.5298838091716,10.105382687482662
510,272.99088861099955,305.3284402462402,6.548510808635585
511,327.0547954293458,365.0921410973487,11.484253398992358
512,343.9609790559233,384.9758088841301,4.479365864770132
513,369.1089380501834,412.9657102739161,6.621568925669004
514,431.4345270370976,482.343427599348,11.973956360827795
515,417.4923423594188,465.5613399934272,5.823895023339176
516,448.3939522243066,501.8551303683814,9.447770511462833
517,363.69572210013246,406.61794650638956,4.311766543792515
518,456.79694992254724,510.6970852467892,9.93289062455093
519,502.4618123124481,560.9525506277923,16.375142024803466
520,349.4976482919836,391.6778587554785,11.886205174436684
521,352.6943809670507,394.29963177213637,4.377543378028455
522,482.7637974810359,538.4415037226639,12.335356683282468
523,384.3090133210191,429.2111416533006,5.70727346942674
524,470.77729742989953,526.7901010675648,4.2333426710231254
525,363.46461501687503,406.05823287618273,6.070939495990678
526,489.8837196156542,548.1101882391384,13.935469618721998
527,399.3626235251528,446.08848134988733,9.712884612437975
528,398.35439520883585,443.9052340382874,17.161187579232063
