point_id,row,col,lat,lon
85,1,21,12.834920634920636,77.56
86,1,22,12.834920634920636,77.5652380952381
87,1,23,12.834920634920636,77.5704761904762
88,1,24,12.834920634920636,77.57571428571428
89,1,25,12.834920634920636,77.58095238095238
90,1,26,12.834920634920636,77.58619047619048
91,1,27,12.834920634920636,77.59142857142858
92,1,28,12.834920634920636,77.59666666666666
93,1,29,12.834920634920636,77.60190476190476
94,1,30,12.834920634920636,77.60714285714286
95,1,31,12.834920634920636,77.61238095238096
96,1,32,12.834920634920636,77.61761904761904
97,1,33,12.834920634920636,77.62285714285714
98,1,34,12.834920634920636,77.62809523809524
99,1,35,12.834920634920636,77.63333333333334
100,1,36,12.834920634920636,77.63857142857142
101,1,37,12.834920634920636,77.64380952380952
102,1,38,12.834920634920636,77.64904761904762
103,1,39,12.834920634920636,77.65428571428572
104,1,40,12.834920634920636,77.6595238095238
105,1,41,12.834920634920636,77.6647619047619
106,1,42,12.834920634920636,77.67
107,1,43,12.834920634920636,77.6752380952381
108,1,44,12.834920634920636,77.6804761904762
109,1,45,12.834920634920636,77.68571428571428
110,1,46,12.834920634920636,77.69095238095238
111,1,47,12.834920634920636,77.69619047619048
112,1,48,12.834920634920636,77.70142857142858
113,1,49,12.834920634920636,77.70666666666666
114,1,50,12.834920634920636,77.71190476190476
115,1,51,12.834920634920636,77.71714285714286
116,1,52,12.834920634920636,77.72238095238096
117,1,53,12.834920634920636,77.72761904761904
118,1,54,12.834920634920636,77.73285714285714
119,1,55,12.834920634920636,77.73809523809524
120,1,56,12.834920634920636,77.74333333333334
121,1,57,12.834920634920636,77.74857142857142
122,1,58,12.834920634920636,77.75380952380952
123,1,59,12.834920634920636,77.75904761904762
124,1,60,12.834920634920636,77.76428571428572
125,1,61,12.834920634920636,77.7695238095238
126,1,62,12.834920634920636,77.7747619047619
127,1,63,12.834920634920636,77.78
128,2,0,12.83984126984127,77.45
129,2,1,12.83984126984127,77.4552380952381
130,2,2,12.83984126984127,77.4604761904762
131,2,3,12.83984126984127,77.46571428571428
132,2,4,12.83984126984127,77.47095238095238
133,2,5,12.83984126984127,77.47619047619048
134,2,6,12.83984126984127,77.48142857142858
135,2,7,12.83984126984127,77.48666666666666
136,2,8,12.83984126984127,77.49190476190476
137,2,9,12.83984126984127,77.49714285714286
138,2,10,12.83984126984127,77.50238095238096
139,2,11,12.83984126984127,77.50761904761904
140,2,12,12.83984126984127,77.51285714285714
141,2,13,12.83984126984127,77.51809523809524
142,2,14,12.83984126984127,77.52333333333334
143,2,15,12.83984126984127,77.52857142857142
144,2,16,12.83984126984127,77.53380952380952
145,2,17,12.83984126984127,77.53904761904762
146,2,18,12.83984126984127,77.54428571428572
147,2,19,12.83984126984127,77.5495238095238
148,2,20,12.83984126984127,77.5547619047619
149,2,21,12.83984126984127,77.56
150,2,22,12.83984126984127,77.5652380952381
151,2,23,12.83984126984127,77.5704761904762
152,2,24,12.83984126984127,77.57571428571428
153,2,25,12.83984126984127,77.58095238095238
154,2,26,12.83984126984127,77.58619047619048
155,2,27,12.83984126984127,77.59142857142858
156,2,28,12.83984126984127,77.59666666666666
157,2,29,12.83984126984127,77.60190476190476
158,2,30,12.83984126984127,77.60714285714286
159,2,31,12.83984126984127,77.61238095238096
160,2,32,12.83984126984127,77.61761904761904
161,2,33,12.83984126984127,77.62285714285714
162,2,34,12.83984126984127,77.62809523809524
163,2,35,12.83984126984127,77.63333333333334
164,2,36,12.83984126984127,77.63857142857142
165,2,37,12.83984126984127,77.64380952380952
166,2,38,12.83984126984127,77.64904761904762
167,2,39,12.83984126984127,77.65428571428572
168,2,40,12.83984126984127,77.6595238095238
169,2,41,12.83984126984127,77.6647619047619
170,2,42,12.83984126984127,77.67
171,2,43,12.83984126984127,77.6752380952381
172,2,44,12.83984126984127,77.6804761904762
173,2,45,12.83984126984127,77.68571428571428
174,2,46,12.83984126984127,77.69095238095238
175,2,47,12.83984126984127,77.69619047619048
176,2,48,12.83984126984127,77.70142857142858
177,2,49,12.83984126984127,77.70666666666666
178,2,50,12.83984126984127,77.71190476190476
179,2,51,12.83984126984127,77.71714285714286
180,2,52,12.83984126984127,77.72238095238096
181,2,53,12.83984126984127,77.72761904761904
182,2,54,12.83984126984127,77.73285714285714
183,2,55,12.83984126984127,77.73809523809524
184,2,56,12.83984126984127,77.74333333333334
185,2,57,12.83984126984127,77.74857142857142
186,2,58,12.83984126984127,77.75380952380952
187,2,59,12.83984126984127,77.75904761904762
188,2,60,12.83984126984127,77.76428571428572
189,2,61,12.83984126984127,77.7695238095238
190,2,62,12.83984126984127,77.7747619047619
191,2,63,12.83984126984127,77.78
192,3,0,12.844761904761905,77.45
193,3,1,12.844761904761905,77.4552380952381
194,3,2,12.844761904761905,77.4604761904762
195,3,3,12.844761904761905,77.46571428571428
196,3,4,12.844761904761905,77.47095238095238
197,3,5,12.844761904761905,77.47619047619048
198,3,6,12.844761904761905,77.48142857142858
199,3,7,12.844761904761905,77.48666666666666
200,3,8,12.844761904761905,77.49190476190476
201,3,9,12.844761904761905,77.49714285714286
202,3,10,12.844761904761905,77.50238095238096
203,3,11,12.844761904761905,77.50761904761904
204,3,12,12.844761904761905,77.51285714285714
205,3,13,12.844761904761905,77.51809523809524
206,3,14,12.844761904761905,77.52333333333334
207,3,15,12.844761904761905,77.52857142857142
208,3,16,12.844761904761905,77.53380952380952
209,3,17,12.844761904761905,77.53904761904762
210,3,18,12.844761904761905,77.54428571428572
211,3,19,12.844761904761905,77.5495238095238
212,3,20,12.844761904761905,77.5547619047619
213,3,21,12.844761904761905,77.56
214,3,22,12.844761904761905,77.5652380952381
215,3,23,12.844761904761905,77.5704761904762
216,3,24,12.844761904761905,77.57571428571428
217,3,25,12.844761904761905,77.58095238095238
218,3,26,12.844761904761905,77.58619047619048
219,3,27,12.844761904761905,77.59142857142858
220,3,28,12.844761904761905,77.59666666666666
221,3,29,12.844761904761905,77.60190476190476
222,3,30,12.844761904761905,77.60714285714286
223,3,31,12.844761904761905,77.61238095238096
224,3,32,12.844761904761905,77.61761904761904
225,3,33,12.844761904761905,77.62285714285714
226,3,34,12.844761904761905,77.62809523809524
227,3,35,12.844761904761905,77.63333333333334
228,3,36,12.844761904761905,77.63857142857142
229,3,37,12.844761904761905,77.64380952380952
230,3,38,12.844761904761905,77.64904761904762
231,3,39,12.844761904761905,77.65428571428572
232,3,40,12.844761904761905,77.6595238095238
233,3,41,12.844761904761905,77.6647619047619
234,3,42,12.844761904761905,77.67
235,3,43,12.844761904761905,77.6752380952381
236,3,44,12.844761904761905,77.6804761904762
237,3,45,12.844761904761905,77.68571428571428
238,3,46,12.844761904761905,77.69095238095238
239,3,47,12.844761904761905,77.69619047619048
240,3,48,12.844761904761905,77.70142857142858
241,3,49,12.844761904761905,77.70666666666666
242,3,50,12.844761904761905,77.71190476190476
243,3,51,12.844761904761905,77.71714285714286
244,3,52,12.844761904761905,77.72238095238096
245,3,53,12.844761904761905,77.72761904761904
246,3,54,12.844761904761905,77.73285714285714
247,3,55,12.844761904761905,77.73809523809524
248,3,56,12.844761904761905,77.74333333333334
249,3,57,12.844761904761905,77.74857142857142
250,3,58,12.844761904761905,77.75380952380952
251,3,59,12.844761904761905,77.75904761904762
252,3,60,12.844761904761905,77.76428571428572
253,3,61,12.844761904761905,77.7695238095238
254,3,62,12.844761904761905,77.7747619047619
255,3,63,12.844761904761905,77.78
256,4,0,12.84968253968254,77.45
257,4,1,12.84968253968254,77.4552380952381
258,4,2,12.84968253968254,77.4604761904762
259,4,3,12.84968253968254,77.46571428571428
260,4,4,12.84968253968254,77.47095238095238
261,4,5,12.84968253968254,77.47619047619048
262,4,6,12.84968253968254,77.48142857142858
263,4,7,12.84968253968254,77.48666666666666
264,4,8,12.84968253968254,77.49190476190476
265,4,9,12.84968253968254,77.49714285714286
266,4,10,12.84968253968254,77.50238095238096
267,4,11,12.84968253968254,77.50761904761904
268,4,12,12.84968253968254,77.51285714285714
269,4,13,12.84968253968254,77.51809523809524
270,4,14,12.84968253968254,77.52333333333334
271,4,15,12.84968253968254,77.52857142857142
272,4,16,12.84968253968254,77.53380952380952
273,4,17,12.84968253968254,77.53904761904762
274,4,18,12.84968253968254,77.54428571428572
275,4,19,12.84968253968254,77.5495238095238
276,4,20,12.84968253968254,77.5547619047619
277,4,21,12.84968253968254,77.56
278,4,22,12.84968253968254,77.5652380952381
279,4,23,12.84968253968254,77.5704761904762
280,4,24,12.84968253968254,77.57571428571428
281,4,25,12.84968253968254,77.58095238095238
282,4,26,12.84968253968254,77.58619047619048
283,4,27,12.84968253968254,77.59142857142858
284,4,28,12.84968253968254,77.59666666666666
285,4,29,12.84968253968254,77.60190476190476
286,4,30,12.84968253968254,77.60714285714286
287,4,31,12.84968253968254,77.61238095238096
288,4,32,12.84968253968254,77.61761904761904
289,4,33,12.84968253968254,77.62285714285714
290,4,34,12.84968253968254,77.62809523809524
291,4,35,12.84968253968254,77.63333333333334
292,4,36,12.84968253968254,77.63857142857142
293,4,37,12.84968253968254,77.64380952380952
294,4,38,12.84968253968254,77.64904761904762
295,4,39,12.84968253968254,77.65428571428572
296,4,40,12.84968253968254,77.6595238095238
297,4,41,12.84968253968254,77.6647619047619
298,4,42,12.84968253968254,77.67
299,4,43,12.84968253968254,77.6752380952381
300,4,44,12.84968253968254,77.6804761904762
301,4,45,12.84968253968254,77.68571428571428
302,4,46,12.84968253968254,77.69095238095238
303,4,47,12.84968253968254,77.69619047619048
304,4,48,12.84968253968254,77.70142857142858
305,4,49,12.84968253968254,77.70666666666666
306,4,50,12.84968253968254,77.71190476190476
307,4,51,12.84968253968254,77.71714285714286
308,4,52,12.84968253968254,77.72238095238096
309,4,53,12.84968253968254,77.72761904761904
310,4,54,12.84968253968254,77.73285714285714
311,4,55,12.84968253968254,77.73809523809524
312,4,56,12.84968253968254,77.74333333333334
313,4,57,12.84968253968254,77.74857142857142
314,4,58,12.84968253968254,77.75380952380952
315,4,59,12.84968253968254,77.75904761904762
316,4,60,12.84968253968254,77.76428571428572
317,4,61,12.84968253968254,77.7695238095238
318,4,62,12.84968253968254,77.7747619047619
319,4,63,12.84968253968254,77.78
320,5,0,12.854603174603175,77.45
321,5,1,12.854603174603175,77.4552380952381
322,5,2,12.854603174603175,77.4604761904762
323,5,3,12.854603174603175,77.46571428571428
324,5,4,12.854603174603175,77.47095238095238
325,5,5,12.854603174603175,77.47619047619048
326,5,6,12.854603174603175,77.48142857142858
327,5,7,12.854603174603175,77.48666666666666
328,5,8,12.854603174603175,77.49190476190476
329,5,9,12.854603174603175,77.49714285714286
330,5,10,12.854603174603175,77.50238095238096
331,5,11,12.854603174603175,77.50761904761904
332,5,12,12.854603174603175,77.51285714285714
333,5,13,12.854603174603175,77.51809523809524
334,5,14,12.854603174603175,77.52333333333334
335,5,15,12.854603174603175,77.52857142857142
336,5,16,12.854603174603175,77.53380952380952
337,5,17,12.854603174603175,77.53904761904762
338,5,18,12.854603174603175,77.54428571428572
339,5,19,12.854603174603175,77.5495238095238
340,5,20,12.854603174603175,77.5547619047619
341,5,21,12.854603174603175,77.56
342,5,22,12.854603174603175,77.5652380952381
343,5,23,12.854603174603175,77.5704761904762
344,5,24,12.854603174603175,77.57571428571428
345,5,25,12.854603174603175,77.58095238095238
346,5,26,12.854603174603175,77.58619047619048
347,5,27,12.854603174603175,77.59142857142858
348,5,28,12.854603174603175,77.59666666666666
349,5,29,12.854603174603175,77.60190476190476
350,5,30,12.854603174603175,77.60714285714286
351,5,31,12.854603174603175,77.61238095238096
352,5,32,12.854603174603175,77.61761904761904
353,5,33,12.854603174603175,77.62285714285714
354,5,34,12.854603174603175,77.62809523809524
355,5,35,12.854603174603175,77.63333333333334
356,5,36,12.854603174603175,77.63857142857142
357,5,37,12.854603174603175,77.64380952380952
358,5,38,12.854603174603175,77.64904761904762
359,5,39,12.854603174603175,77.65428571428572
360,5,40,12.854603174603175,77.6595238095238
361,5,41,12.854603174603175,77.6647619047619
362,5,42,12.854603174603175,77.67
363,5,43,12.854603174603175,77.6752380952381
364,5,44,12.854603174603175,77.6804761904762
365,5,45,12.854603174603175,77.68571428571428
366,5,46,12.854603174603175,77.69095238095238
367,5,47,12.854603174603175,77.69619047619048
368,5,48,12.854603174603175,77.70142857142858
369,5,49,12.854603174603175,77.70666666666666
370,5,50,12.854603174603175,77.71190476190476
371,5,51,12.854603174603175,77.71714285714286
372,5,52,12.854603174603175,77.72238095238096
373,5,53,12.854603174603175,77.72761904761904
374,5,54,12.854603174603175,77.73285714285714
375,5,55,12.854603174603175,77.73809523809524
376,5,56,12.854603174603175,77.74333333333334
377,5,57,12.854603174603175,77.74857142857142
378,5,58,12.854603174603175,77.75380952380952
379,5,59,12.854603174603175,77.75904761904762
380,5,60,12.854603174603175,77.76428571428572
381,5,61,12.854603174603175,77.7695238095238
382,5,62,12.854603174603175,77.7747619047619
383,5,63,12.854603174603175,77.78
384,6,0,12.85952380952381,77.45
385,6,1,12.85952380952381,77.4552380952381
386,6,2,12.85952380952381,77.4604761904762
387,6,3,12.85952380952381,77.46571428571428
388,6,4,12.85952380952381,77.47095238095238
389,6,5,12.85952380952381,77.47619047619048
390,6,6,12.85952380952381,77.48142857142858
391,6,7,12.85952380952381,77.48666666666666
392,6,8,12.85952380952381,77.49190476190476
393,6,9,12.85952380952381,77.49714285714286
394,6,10,12.85952380952381,77.50238095238096
395,6,11,12.85952380952381,77.50761904761904
396,6,12,12.85952380952381,77.51285714285714
397,6,13,12.85952380952381,77.51809523809524
398,6,14,12.85952380952381,77.52333333333334
399,6,15,12.85952380952381,77.52857142857142
400,6,16,12.85952380952381,77.53380952380952
401,6,17,12.85952380952381,77.53904761904762
402,6,18,12.85952380952381,77.54428571428572
403,6,19,12.85952380952381,77.5495238095238
404,6,20,12.85952380952381,77.5547619047619
405,6,21,12.85952380952381,77.56
406,6,22,12.85952380952381,77.5652380952381
407,6,23,12.85952380952381,77.5704761904762
408,6,24,12.85952380952381,77.57571428571428
409,6,25,12.85952380952381,77.58095238095238
410,6,26,12.85952380952381,77.58619047619048
411,6,27,12.85952380952381,77.59142857142858
412,6,28,12.85952380952381,77.59666666666666
413,6,29,12.85952380952381,77.60190476190476
414,6,30,12.85952380952381,77.60714285714286
415,6,31,12.85952380952381,77.61238095238096
416,6,32,12.85952380952381,77.61761904761904
417,6,33,12.85952380952381,77.62285714285714
418,6,34,12.85952380952381,77.62809523809524
419,6,35,12.85952380952381,77.63333333333334
420,6,36,12.85952380952381,77.63857142857142
421,6,37,12.85952380952381,77.64380952380952
422,6,38,12.85952380952381,77.64904761904762
423,6,39,12.85952380952381,77.65428571428572
424,6,40,12.85952380952381,77.6595238095238
425,6,41,12.85952380952381,77.6647619047619
426,6,42,12.85952380952381,77.67
427,6,43,12.85952380952381,77.6752380952381
428,6,44,12.85952380952381,77.6804761904762
429,6,45,12.85952380952381,77.68571428571428
430,6,46,12.85952380952381,77.69095238095238
431,6,47,12.85952380952381,77.69619047619048
432,6,48,12.85952380952381,77.70142857142858
433,6,49,12.85952380952381,77.70666666666666
434,6,50,12.85952380952381,77.71190476190476
435,6,51,12.85952380952381,77.71714285714286
436,6,52,12.85952380952381,77.72238095238096
437,6,53,12.85952380952381,77.72761904761904
438,6,54,12.85952380952381,77.73285714285714
439,6,55,12.85952380952381,77.73809523809524
440,6,56,12.85952380952381,77.74333333333334
441,6,57,12.85952380952381,77.74857142857142
442,6,58,12.85952380952381,77.75380952380952
443,6,59,12.85952380952381,77.75904761904762
444,6,60,12.85952380952381,77.76428571428572
445,6,61,12.85952380952381,77.7695238095238
446,6,62,12.85952380952381,77.7747619047619
447,6,63,12.85952380952381,77.78
448,7,0,12.864444444444445,77.45
449,7,1,12.864444444444445,77.4552380952381
450,7,2,12.864444444444445,77.4604761904762
451,7,3,12.864444444444445,77.46571428571428
452,7,4,12.864444444444445,77.47095238095238
453,7,5,12.864444444444445,77.47619047619048
454,7,6,12.864444444444445,77.48142857142858
455,7,7,12.864444444444445,77.48666666666666
456,7,8,12.864444444444445,77.49190476190476
457,7,9,12.864444444444445,77.49714285714286
458,7,10,12.864444444444445,77.50238095238096
459,7,11,12.864444444444445,77.50761904761904
460,7,12,12.864444444444445,77.51285714285714
461,7,13,12.864444444444445,77.51809523809524
462,7,14,12.864444444444445,77.52333333333334
463,7,15,12.864444444444445,77.52857142857142
464,7,16,12.864444444444445,77.53380952380952
465,7,17,12.864444444444445,77.53904761904762
466,7,18,12.864444444444445,77.54428571428572
467,7,19,12.864444444444445,77.5495238095238
468,7,20,12.864444444444445,77.5547619047619
469,7,21,12.864444444444445,77.56
470,7,22,12.864444444444445,77.5652380952381
471,7,23,12.864444444444445,77.5704761904762
472,7,24,12.864444444444445,77.57571428571428
473,7,25,12.864444444444445,77.58095238095238
474,7,26,12.864444444444445,77.58619047619048
475,7,27,12.864444444444445,77.59142857142858
476,7,28,12.864444444444445,77.59666666666666
477,7,29,12.864444444444445,77.60190476190476
478,7,30,12.864444444444445,77.60714285714286
479,7,31,12.864444444444445,77.61238095238096
480,7,32,12.864444444444445,77.61761904761904
481,7,33,12.864444444444445,77.62285714285714
482,7,34,12.864444444444445,77.62809523809524
483,7,35,12.864444444444445,77.63333333333334
484,7,36,12.864444444444445,77.63857142857142
485,7,37,12.864444444444445,77.64380952380952
486,7,38,12.864444444444445,77.64904761904762
487,7,39,12.864444444444445,77.65428571428572
488,7,40,12.864444444444445,77.6595238095238
489,7,41,12.864444444444445,77.6647619047619
490,7,42,12.864444444444445,77.67
491,7,43,12.864444444444445,77.6752380952381
492,7,44,12.864444444444445,77.6804761904762
493,7,45,12.864444444444445,77.68571428571428
494,7,46,12.864444444444445,77.69095238095238
495,7,47,12.864444444444445,77.69619047619048
496,7,48,12.864444444444445,77.70142857142858
497,7,49,12.864444444444445,77.70666666666666
498,7,50,12.864444444444445,77.71190476190476
499,7,51,12.864444444444445,77.71714285714286
500,7,52,12.864444444444445,77.72238095238096
501,7,53,12.864444444444445,77.72761904761904
502,7,54,12.864444444444445,77.73285714285714
503,7,55,12.864444444444445,77.73809523809524
504,7,56,12.864444444444445,77.74333333333334
505,7,57,12.864444444444445,77.74857142857142
506,7,58,12.864444444444445,77.75380952380952
507,7,59,12.864444444444445,77.75904761904762
508,7,60,12.864444444444445,77.76428571428572
509,7,61,12.864444444444445,77.7695238095238
510,7,62,12.864444444444445,77.7747619047619
511,7,63,12.864444444444445,77.78
512,8,0,12.86936507936508,77.45
513,8,1,12.86936507936508,77.4552380952381
514,8,2,12.86936507936508,77.4604761904762
515,8,3,12.86936507936508,77.46571428571428
516,8,4,12.86936507936508,77.47095238095238
517,8,5,12.86936507936508,77.47619047619048
518,8,6,12.86936507936508,77.48142857142858
519,8,7,12.86936507936508,77.48666666666666
520,8,8,12.86936507936508,77.49190476190476
521,8,9,12.86936507936508,77.49714285714286
522,8,10,12.86936507936508,77.50238095238096
523,8,11,12.86936507936508,77.50761904761904
524,8,12,12.86936507936508,77.51285714285714
525,8,13,12.86936507936508,77.51809523809524
526,8,14,12.86936507936508,77.52333333333334
527,8,15,12.86936507936508,77.52857142857142
528,8,16,12.86936507936508,77.53380952380952
529,8,17,12.86936507936508,77.53904761904762
530,8,18,12.86936507936508,77.54428571428572
531,8,19,12.86936507936508,77.5495238095238
532,8,20,12.86936507936508,77.5547619047619
533,8,21,12.86936507936508,77.56
534,8,22,12.86936507936508,77.5652380952381
535,8,23,12.86936507936508,77.5704761904762
536,8,24,12.86936507936508,77.57571428571428
537,8,25,12.86936507936508,77.58095238095238
538,8,26,12.86936507936508,77.58619047619048
539,8,27,12.86936507936508,77.59142857142858
540,8,28,12.86936507936508,77.59666666666666
541,8,29,12.86936507936508,77.60190476190476
542,8,30,12.86936507936508,77.60714285714286
543,8,31,12.86936507936508,77.61238095238096
544,8,32,12.86936507936508,77.61761904761904
545,8,33,12.86936507936508,77.62285714285714
546,8,34,12.86936507936508,77.62809523809524
547,8,35,12.86936507936508,77.63333333333334
548,8,36,12.86936507936508,77.63857142857142
549,8,37,12.86936507936508,77.64380952380952
550,8,38,12.86936507936508,77.64904761904762
551,8,39,12.86936507936508,77.65428571428572
552,8,40,12.86936507936508,77.6595238095238
553,8,41,12.86936507936508,77.6647619047619
554,8,42,12.86936507936508,77.67
555,8,43,12.86936507936508,77.6752380952381
556,8,44,12.86936507936508,77.6804761904762
557,8,45,12.86936507936508,77.68571428571428
558,8,46,12.86936507936508,77.69095238095238
559,8,47,12.86936507936508,77.69619047619048
560,8,48,12.86936507936508,77.70142857142858
561,8,49,12.86936507936508,77.70666666666666
562,8,50,12.86936507936508,77.71190476190476
563,8,51,12.86936507936508,77.71714285714286
564,8,52,12.86936507936508,77.72238095238096
565,8,53,12.86936507936508,77.72761904761904
566,8,54,12.86936507936508,77.73285714285714
567,8,55,12.86936507936508,77.73809523809524
568,8,56,12.86936507936508,77.74333333333334
569,8,57,12.86936507936508,77.74857142857142
570,8,58,12.86936507936508,77.75380952380952
571,8,59,12.86936507936508,77.75904761904762
572,8,60,12.86936507936508,77.76428571428572
573,8,61,12.86936507936508,77.7695238095238
574,8,62,12.86936507936508,77.7747619047619
575,8,63,12.86936507936508,77.78
576,9,0,12.874285714285714,77.45
577,9,1,12.874285714285714,77.4552380952381
578,9,2,12.874285714285714,77.4604761904762
579,9,3,12.874285714285714,77.46571428571428
580,9,4,12.874285714285714,77.47095238095238
581,9,5,12.874285714285714,77.47619047619048
582,9,6,12.874285714285714,77.48142857142858
583,9,7,12.874285714285714,77.48666666666666
584,9,8,12.874285714285714,77.49190476190476
585,9,9,12.874285714285714,77.49714285714286
586,9,10,12.874285714285714,77.50238095238096
587,9,11,12.874285714285714,77.50761904761904
588,9,12,12.874285714285714,77.51285714285714
589,9,13,12.874285714285714,77.51809523809524
590,9,14,12.874285714285714,77.52333333333334
591,9,15,12.874285714285714,77.52857142857142
592,9,16,12.874285714285714,77.53380952380952
593,9,17,12.874285714285714,77.53904761904762
594,9,18,12.874285714285714,77.54428571428572
595,9,19,12.874285714285714,77.5495238095238
596,9,20,12.874285714285714,77.5547619047619
597,9,21,12.874285714285714,77.56
598,9,22,12.874285714285714,77.5652380952381
599,9,23,12.874285714285714,77.5704761904762
600,9,24,12.874285714285714,77.57571428571428
601,9,25,12.874285714285714,77.58095238095238
602,9,26,12.874285714285714,77.58619047619048
603,9,27,12.874285714285714,77.59142857142858
604,9,28,12.874285714285714,77.59666666666666
605,9,29,12.874285714285714,77.60190476190476
606,9,30,12.874285714285714,77.60714285714286
607,9,31,12.874285714285714,77.61238095238096
608,9,32,12.874285714285714,77.61761904761904
609,9,33,12.874285714285714,77.62285714285714
610,9,34,12.874285714285714,77.62809523809524
611,9,35,12.874285714285714,77.63333333333334
612,9,36,12.874285714285714,77.63857142857142
613,9,37,12.874285714285714,77.64380952380952
614,9,38,12.874285714285714,77.64904761904762
615,9,39,12.874285714285714,77.65428571428572
616,9,40,12.874285714285714,77.6595238095238
617,9,41,12.874285714285714,77.6647619047619
618,9,42,12.874285714285714,77.67
619,9,43,12.874285714285714,77.6752380952381
620,9,44,12.874285714285714,77.6804761904762
621,9,45,12.874285714285714,77.68571428571428
622,9,46,12.874285714285714,77.69095238095238
623,9,47,12.874285714285714,77.69619047619048
624,9,48,12.874285714285714,77.70142857142858
625,9,49,12.874285714285714,77.70666666666666
626,9,50,12.874285714285714,77.71190476190476
627,9,51,12.874285714285714,77.71714285714286
628,9,52,12.874285714285714,77.72238095238096
629,9,53,12.874285714285714,77.72761904761904
630,9,54,12.874285714285714,77.73285714285714
631,9,55,12.874285714285714,77.73809523809524
632,9,56,12.874285714285714,77.74333333333334
633,9,57,12.874285714285714,77.74857142857142
634,9,58,12.874285714285714,77.75380952380952
635,9,59,12.874285714285714,77.75904761904762
636,9,60,12.874285714285714,77.76428571428572
637,9,61,12.874285714285714,77.7695238095238
638,9,62,12.874285714285714,77.7747619047619
639,9,63,12.874285714285714,77.78
640,10,0,12.879206349206349,77.45
641,10,1,12.879206349206349,77.4552380952381
642,10,2,12.879206349206349,77.4604761904762
643,10,3,12.879206349206349,77.46571428571428
644,10,4,12.879206349206349,77.47095238095238
645,10,5,12.879206349206349,77.47619047619048
646,10,6,12.879206349206349,77.48142857142858
647,10,7,12.879206349206349,77.48666666666666
648,10,8,12.879206349206349,77.49190476190476
649,10,9,12.879206349206349,77.49714285714286
650,10,10,12.879206349206349,77.50238095238096
651,10,11,12.879206349206349,77.50761904761904
652,10,12,12.879206349206349,77.51285714285714
653,10,13,12.879206349206349,77.51809523809524
